acousticness,tempo,artist,genre,year,duration_ms,song
0.1,95.508,B2K,"hip hop, pop, R&B",2003,282773,"Bump, Bump, Bump (feat. P. Diddy)"
0.0862,133.592,Daniel Bedingfield,pop,2002,161240,Gotta Get Thru This - D'N'D Radio Edit
0.18,104.025,Blueface,hip hop,2018,129264,Thotiana
0.0233,98.062,Jason Derulo,"hip hop, pop",2017,187521,Tip Toe (feat. French Montana)
0.00346,98.007,Major Lazer,"hip hop, pop, Dance/Electronic",2015,176561,Lean On (feat. MØ & DJ Snake)
0.00645,127.973,Agnes,"pop, Dance/Electronic",2009,256213,Release Me
0.00417,132.067,PSY,pop,2012,219493,Gangnam Style (강남스타일)
0.0134,109.021,Bruno Mars,pop,2010,220734,Just the Way You Are
0.107,150.024,Flipp Dinero,"hip hop, pop",2019,195637,Leave Me Alone
0.101,145.894,Ludacris,"hip hop, pop",2003,290760,Splash Waterfalls
0.184,147.932,Hayden James,"pop, Dance/Electronic",2019,217296,NUMB
0.0651,170.142,A$AP Ferg,"hip hop, pop",2017,173600,Plain Jane
0.152,210.851,The Pussycat Dolls,"pop, R&B",2005,225560,Buttons
0.00112,106.254,Red Hot Chili Peppers,rock,2011,282400,The Adventures of Rain Dance Maggie
0.0629,126.015,One Direction,pop,2012,200186,Live While We're Young
0.00234,98.525,P!nk,pop,2001,210693,Don't Let Me Get Me - Radio Edit
0.228,140.022,Offset,"hip hop, pop",2019,205803,Clout (feat. Cardi B)
0.0364,106.93,Rita Ora,"hip hop, pop, Dance/Electronic",2017,215064,Anywhere
0.0173,124.638,Kelly Rowland,"hip hop, pop, R&B",2011,218106,Commander
0.096,150.071,alt-J,rock,2012,227080,Breezeblocks
0.0012,91.977,Lemaitre,pop,2017,270589,Closer
0.0399,98.031,Chris Brown,"hip hop, pop, R&B",2015,225226,Ayo
0.216,90.951,Fergie,"pop, R&B",2006,241306,London Bridge
0.331,90.098,Akon,pop,2004,235800,Lonely
0.528,109.97,Ne-Yo,"pop, R&B",2007,266840,Because Of You
0.0381,95.992,Britney Spears,pop,2001,198600,Overprotected - Radio Edit
0.163,124.007,Jax Jones,"hip hop, pop, Dance/Electronic",2016,213946,You Don't Know Me - Radio Edit
0.171,107.01,Zedd,"hip hop, pop, Dance/Electronic",2018,184732,The Middle
0.0583,84.858,Fort Minor,"hip hop, pop, rock",2005,230493,Remember the Name (feat. Styles of Beyond)
0.0111,137.825,Baauer,Dance/Electronic,2013,196664,Harlem Shake
0.0678,85.012,The Neighbourhood,"rock, pop",2015,260173,Daddy Issues
0.000683,113.172,Kevin Rudolf,"hip hop, pop",2008,231173,Let It Rock
0.0267,81.001,Miguel,"pop, R&B",2010,195373,Sure Thing
0.0525,95.051,Maroon 5,pop,2002,206200,This Love
0.00882,80.003,Miley Cyrus,pop,2013,231240,We Can't Stop
0.191,142.034,Avril Lavigne,pop,2007,240493,When You're Gone
0.396,119.41,Anastacia,pop,1999,245400,I'm Outta Love - Radio Edit
0.255,90.051,50 Cent,"hip hop, pop",2003,193466,In Da Club
0.0662,127.979,Black Eyed Peas,"hip hop, pop",2010,307640,The Time (Dirty Bit)
0.0533,136.041,Lil Nas X,"hip hop, pop",2019,157066,Old Town Road - Remix
0.151,99.886,Kygo,"pop, Dance/Electronic",2016,222813,Stole the Show
0.431,168.005,Jordin Sparks,"pop, R&B",2007,233466,Tattoo
0.00377,120.837,Duke Dumont,"pop, Dance/Electronic",2014,285596,I Got U
0.0542,119.603,Kanye West,hip hop,2008,270306,Love Lockdown
0.00518,111.959,ScHoolboy Q,"hip hop, pop",2014,216013,Man Of The Year
0.088,99.991,T-Pain,"hip hop, pop, R&B",2005,231040,I'm Sprung
0.0048,128.027,Taio Cruz,"hip hop, pop",2010,187626,Higher
0.0654,122.014,OneRepublic,pop,2014,257386,Counting Stars
0.142,90.09,Eminem,hip hop,2017,221013,River (feat. Ed Sheeran)
0.261,98.523,Twista,"hip hop, pop, R&B",2004,226013,Sunshine (feat. Anthony Hamilton)
0.615,100.202,Sean Paul,"hip hop, pop",2002,211666,Get Busy
0.0769,175.943,Kelly Clarkson,"pop, R&B",2003,214773,Miss Independent
0.000204,136.518,Pretty Ricky,"hip hop, pop, R&B",2005,237733,Grind With Me
0.0771,130.011,David Guetta,"hip hop, pop, Dance/Electronic",2010,195853,Sexy Bitch (feat. Akon)
0.462,101.955,Musiq Soulchild,"pop, R&B",2002,254493,Halfcrazy
0.0658,83.293,Atomic Kitten,pop,2001,195506,Eternal Flame - Single Version
0.0923,119.991,BTS,pop,2019,229773,Boy With Luv (feat. Halsey)
0.0319,112.955,Snoop Dogg,"hip hop, pop",2004,236813,Signs
0.014,90.063,The-Dream,"hip hop, pop, R&B",2007,267866,I Luv Your Girl
0.000681,132.918,Nickelback,"rock, metal",2005,238173,Far Away
0.0408,172.656,*NSYNC,pop,2000,200560,Bye Bye Bye
0.177,130.103,O-Zone,pop,2004,215431,Dragostea Din Tei
0.273,83.46,Jennifer Lopez,"hip hop, pop, R&B",2001,262133,I'm Real (feat. Ja Rule) - Murder Remix
0.0697,102.847,Anastacia,pop,2004,257426,Left Outside Alone
0.0182,115.033,Sean Kingston,"hip hop, pop, R&B",2008,236693,Take You There
0.26,136.086,Joe,"pop, R&B",2000,296693,I Wanna Know
0.0421,89.917,Nelly,"hip hop, pop, R&B",2010,237800,Just A Dream
0.297,136.041,Halsey,"pop, Dance/Electronic",2018,201660,Without Me
0.00258,134.966,Drake,"hip hop, pop, R&B",2016,267066,Hotline Bling
0.328,104.833,KT Tunstall,"World/Traditional, pop, Folk/Acoustic",2005,172373,Black Horse And The Cherry Tree
0.0526,99.971,Mis-Teeq,"pop, Dance/Electronic",2004,238840,Scandalous - U.S. Radio Edit
0.0166,125.983,Avicii,"pop, Dance/Electronic",2014,176658,The Nights
0.023,89.987,Akon,pop,2004,235066,Locked Up
0.343,100.047,Maroon 5,pop,2018,214265,Don't Wanna Know (feat. Kendrick Lamar)
0.107,90.007,Beyoncé,"pop, R&B",2008,249146,If I Were a Boy
0.00184,123.802,Just Jack,Dance/Electronic,2006,295933,Starz In Their Eyes
0.0631,145.999,Justin Bieber,pop,2009,215866,One Time
0.0697,97.448,Omarion,"hip hop, pop, R&B",2014,226580,Post to Be (feat. Chris Brown & Jhene Aiko)
0.000132,119.976,Route 94,"pop, Dance/Electronic",2014,259934,My Love (feat. Jess Glynne)
0.00459,104.99,Justin Bieber,pop,2017,189466,Friends (with BloodPop®)
0.0515,87.999,Kanye West,hip hop,2008,211000,Heartless
0.000603,158.009,The Strokes,rock,2003,219826,Reptilia
0.559,152.037,Ed Sheeran,pop,2013,300840,"I See Fire - From ""The Hobbit - The Desolation Of Smaug"""
0.0647,160.078,Taylor Swift,pop,2014,219200,Shake It Off
0.0422,91.964,P!nk,pop,2010,213413,F**kin' Perfect
0.15,92.074,Chingy,"hip hop, pop, R&B",2003,250746,Right Thurr
0.00127,116.02,Girls Aloud,"pop, Dance/Electronic",2004,205360,Love Machine
0.0457,110.01,Jamelia,pop,2003,215480,Superstar
0.0696,167.939,The Weeknd,"pop, R&B",2015,235653,In The Night
0.495,79.702,Gym Class Heroes,"hip hop, pop",2007,237173,Cupid's Chokehold / Breakfast in America - Radio Mix
0.357,96.055,Michel Teló,"country, latin",2012,166866,Ai Se Eu Te Pego - Live
0.0118,84.264,Joel Adams,R&B,2015,210580,Please Don't Go
0.0127,82.439,B.o.B,"hip hop, pop",2010,196133,Magic (feat. Rivers Cuomo)
0.0117,135.012,Sonique,pop,2000,240866,It Feels So Good
0.0441,105.005,Clean Bandit,"pop, Dance/Electronic",2018,222653,Solo (feat. Demi Lovato)
0.0319,126.885,The Wanted,"pop, Dance/Electronic",2011,197935,Glad You Came
0.23,123.008,Demi Lovato,pop,2011,205346,Give Your Heart a Break
0.129,126.094,Calvin Harris,"hip hop, pop, Dance/Electronic",2014,184280,Under Control (feat. Hurts)
0.0921,160.067,Melanie C,"pop, Dance/Electronic",1999,294200,Never Be The Same Again
0.0131,80.512,iann dior,"hip hop, pop",2019,131213,emotions
0.406,101.965,Clean Bandit,"pop, Dance/Electronic",2016,251088,Rockabye (feat. Sean Paul & Anne-Marie)
0.0241,99.992,E-40,"hip hop, pop",2006,202720,U and Dat (feat. T. Pain & Kandi Girl)
0.167,120.022,OneRepublic,pop,2014,224226,Love Runs Out
0.192,120.042,Post Malone,hip hop,2019,215280,Circles
0.23,89.64,JAY-Z,hip hop,2002,205560,03' Bonnie & Clyde
0.0355,120.02,JLS,pop,2009,196640,Beat Again - Radio Edit
0.157,106.031,Finger Eleven,"rock, metal",2007,208106,Paralyzer
0.0502,99.965,Madonna,pop,2000,280973,Don't Tell Me
0.323,171.993,Paulo Londra,"hip hop, latin, Dance/Electronic",2019,256971,Adan y Eva
0.112,126.279,Jagged Edge,"hip hop, pop, R&B",2000,244053,He Can't Love U
0.346,94.661,Wheatus,set(),1999,241666,Teenage Dirtbag
0.0465,86.443,Mariah Carey,"pop, R&B",2009,242200,Obsessed
0.191,129.024,Pitbull,"hip hop, pop, latin",2011,252306,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)"
0.318,131.98,BLACKPINK,pop,2019,189052,Kill This Love
0.0424,97.922,P!nk,pop,2000,298960,Most Girls
0.419,134.002,Lily Allen,pop,2009,207120,The Fear
0.0239,95.967,A$AP Rocky,hip hop,2013,233786,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)"
0.116,92.98,Lil' Kim,"hip hop, pop, R&B",2019,359973,Magic Stick
1.92e-05,123.005,Electric Six,rock,2003,214600,Danger! High Voltage - Soulchild Radio Mix
0.000409,104.561,Franz Ferdinand,rock,2004,237026,Take Me Out
0.802,127.921,FINNEAS,"rock, pop, Dance/Electronic",2018,190348,Let's Fall in Love for the Night
0.0782,176.052,Jamie Foxx,"hip hop, pop, R&B",2008,289746,Blame It
0.0402,135.021,T.I.,"hip hop, pop",2008,299746,Dead And Gone
0.00958,105.143,Linkin Park,"rock, metal",2000,216880,In the End
0.00481,126.091,Timbaland,"hip hop, pop, R&B",2009,292706,If We Ever Meet Again (Featuring Katy Perry)
0.257,126.975,Empire of the Sun,"rock, pop, Dance/Electronic",2008,198440,Walking On A Dream
0.00937,98.992,Ariana Grande,pop,2014,236133,Love Me Harder
0.0229,120.264,Gorillaz,hip hop,2005,244999,DARE
0.000315,102.978,Maroon 5,pop,2010,216200,Misery
0.179,92.035,Black Eyed Peas,"hip hop, pop",2009,257560,Imma Be
0.223,96.991,Bryson Tiller,"hip hop, pop, R&B",2015,198293,Don't
0.37,120.028,Tinie Tempah,"hip hop, pop, Dance/Electronic",2016,196000,Girls Like (feat. Zara Larsson)
0.0504,124.017,Vengaboys,pop,2000,214819,Shalala Lala
0.107,114.003,Eminem,hip hop,2009,269613,We Made You
0.548,172.872,JUVENILE,"hip hop, pop",2003,248200,Slow Motion
0.0958,184.682,Outkast,"hip hop, pop",2001,295346,The Whole World (feat. Killer Mike)
0.0317,119.987,Becky G,"pop, latin",2014,206166,Shower
0.883,64.934,XXXTENTACION,hip hop,2018,121886,changes
0.0273,92.011,Kris Allen,pop,2009,212506,Live Like We're Dying
0.239,99.973,Beyoncé,"pop, R&B",2003,208600,Naughty Girl
0.257,86.412,Usher,"hip hop, pop, R&B",2004,223440,My Boo
0.0553,144.636,Coldplay,"rock, pop",2002,226680,In My Place
6.52e-05,82.499,Sugababes,"pop, R&B",2007,212400,About You Now
0.0771,94.988,OneRepublic,pop,2009,253306,Good Life
0.0541,126.988,The Corrs,"pop, Folk/Acoustic",2000,207506,Breathless
0.133,123.971,Kylie Minogue,"pop, Dance/Electronic",2001,197826,In Your Eyes
0.106,136.245,Imagine Dragons,rock,2012,186813,Radioactive
0.0572,140.012,Usher,"hip hop, pop, R&B",2008,259720,Love in This Club (feat. Young Jeezy)
0.00836,162.084,David Archuleta,pop,2008,213520,Crush
0.137,123.98,AJR,rock,2017,201160,Weak
0.282,119.311,Sisqo,"hip hop, pop, R&B",1999,274226,Incomplete
0.00433,77.217,One Direction,pop,2014,228133,Steal My Girl
0.17,134.17,The Weeknd,"pop, R&B",2018,228373,Call Out My Name
0.15,137.029,Fragma,"pop, Dance/Electronic",2001,213346,Everytime You Need Me - Radio Version
0.246,92.791,Ne-Yo,"pop, R&B",2006,207186,So Sick
0.0179,91.455,Red Hot Chili Peppers,rock,2002,269000,Can't Stop
0.484,113.945,Jonas Blue,"pop, Dance/Electronic",2015,212424,Fast Car
0.000739,124.989,Tiësto,"pop, Dance/Electronic",2013,263890,Red Lights
0.00153,139.896,3OH!3,"hip hop, pop, rock",2010,203093,Starstrukk
0.0714,128.009,Bob Sinclar,"pop, Dance/Electronic",2006,245466,Rock This Party - Everybody Dance Now
0.00865,124.96,ZHU,Dance/Electronic,2014,223386,Faded
0.194,132.817,Mýa,"pop, R&B",2003,209533,My Love Is Like...Wo - Main Mix
0.181,114.759,Timbaland,"hip hop, pop, R&B",2007,179120,The Way I Are
0.0192,170.918,Normani,"pop, R&B",2019,193837,Motivation
0.186,85.03,Arctic Monkeys,rock,2013,272394,Do I Wanna Know?
0.112,124.988,Naughty Boy,Dance/Electronic,2013,220779,La La La
0.0628,100.813,Fat Joe,"hip hop, pop",2005,211320,Get It Poppin' (feat. Nelly) - Radio Version
0.00835,74.989,Twenty One Pilots,rock,2015,214506,Ride
0.00357,129.003,Katy Perry,pop,2013,228878,Unconditionally
0.193,82.014,Panic! At The Disco,rock,2018,190946,High Hopes
0.0465,82.017,Bow Wow,"hip hop, pop, R&B",2005,205840,Like You (feat. Ciara)
0.176,81.975,Monica,"pop, R&B",2003,242773,So Gone
0.0405,106.279,Kevin Lyttle,hip hop,2004,192106,Turn Me On
0.0038,124.08,Avicii,"pop, Dance/Electronic",2013,247426,Wake Me Up
0.141,181.994,Daya,"rock, pop, Dance/Electronic",2016,202221,"Sit Still, Look Pretty"
0.00116,135.968,Sam Sparro,"pop, Dance/Electronic",2008,212360,Black & Gold - Radio Edit
0.444,130.127,Frankie J,"hip hop, pop, R&B",2003,245293,Don't Wanna Try
0.123,118.011,Emma Bunton,pop,2001,241000,What Took You So Long?
0.0825,80.0,Chingy,"hip hop, pop, R&B",2006,234133,Pullin' Me Back
0.118,99.905,Maroon 5,pop,2017,234308,Cold (feat. Future)
0.0204,123.013,Selena Gomez,pop,2017,186112,Fetish (feat. Gucci Mane)
0.00673,93.416,Kaiser Chiefs,rock,2007,204200,Ruby
0.0137,127.981,Santana,"rock, blues, latin",2007,222440,Into the Night (feat. Chad Kroeger)
0.0637,112.968,Black Eyed Peas,"hip hop, pop",2003,296186,Shut Up
0.0113,95.049,Ed Sheeran,pop,2014,219840,Don't
0.301,147.007,Plan B,Dance/Electronic,2010,208853,She Said
0.0534,87.908,G-Eazy,"hip hop, pop",2017,268866,Him & I
0.0923,94.487,Jessica Simpson,"pop, R&B",2003,191826,With You
0.35,127.962,Moloko,"pop, Dance/Electronic",2000,318280,The Time Is Now
0.0259,157.147,Jibbs,"hip hop, pop",2006,207586,Chain Hang Low
0.0147,90.02,Baby Boy Da Prince,"hip hop, pop",2006,324906,The Way I Live - Main Explicit
0.317,118.988,Akon,pop,2006,212360,Smack That
0.0614,76.093,Coldplay,"rock, pop",2008,222653,Violet Hill
0.0098,136.01,Paramore,"pop, rock",2013,216013,Still into You
0.03,79.997,Natti Natasha,"pop, latin",2017,232549,Criminal
0.38,127.177,Christina Aguilera,pop,1999,273706,I Turn to You
0.00908,99.848,Anastacia,pop,1999,212266,Sick and Tired
0.00522,111.002,blackbear,"hip hop, pop, Dance/Electronic",2017,212027,do re mi
0.021,129.007,Enrique Iglesias,"pop, latin",2010,231373,I Like It
0.0685,139.993,Kanye West,hip hop,2012,329320,Mercy
0.00419,128.077,Fetty Wap,"hip hop, pop",2015,213053,My Way (feat. Monty)
0.0665,119.977,Years & Years,"pop, Dance/Electronic",2015,215360,King
0.000211,127.993,Roger Sanchez,Dance/Electronic,2000,452906,Another Chance
0.147,114.98,Britney Spears,pop,2008,192360,Circus
0.041,139.432,Jack Ü,"pop, Dance/Electronic",2015,250285,Where Are Ü Now (with Justin Bieber)
0.0915,121.989,Olly Murs,"pop, Dance/Electronic",2014,185640,Wrapped Up (feat. Travie McCoy)
0.0285,194.169,Alessia Cara,"pop, R&B",2016,230226,Scars To Your Beautiful
0.0843,120.003,Kesha,"pop, Dance/Electronic",2010,172053,Blah Blah Blah (feat. 3OH!3)
0.163,130.017,Benny Benassi,"pop, Dance/Electronic",2003,285570,Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz
0.0887,104.029,Mann,"hip hop, pop",2011,224333,Buzzin Remix
0.0796,142.113,Kanye West,hip hop,2010,299613,All Of The Lights
0.155,128.074,Avicii,"pop, Dance/Electronic",2012,211880,Silhouettes - Original Radio Edit
0.0755,95.9,OPM,rock,2000,257426,Heaven Is a Halfpipe (If I Die)
0.0573,134.052,Meghan Trainor,pop,2015,187920,All About That Bass
0.101,94.059,Black Eyed Peas,"hip hop, pop",2003,272533,Where Is The Love?
0.0509,136.027,Gwen Stefani,"pop, R&B",2004,221226,What You Waiting For?
0.342,153.848,Lil Nas X,"hip hop, pop",2019,114893,Panini
0.0341,169.152,Arctic Monkeys,rock,2006,202133,When The Sun Goes Down
0.00407,120.063,BØRNS,"rock, pop",2015,218173,Electric Love
0.0114,120.021,Carly Rae Jepsen,"pop, Dance/Electronic",2012,193400,Call Me Maybe
0.00767,131.05,Travis Scott,"hip hop, Dance/Electronic",2015,262693,Antidote
0.000369,130.0,Chris Brown,"hip hop, pop, R&B",2011,241666,Yeah 3x
0.0548,78.969,James Morrison,"pop, R&B",2006,210066,Wonderful World
0.175,128.04,Bob Sinclar,"pop, Dance/Electronic",2005,207613,Love Generation - Radio Edit
0.00481,130.99,Calvin Harris,"hip hop, pop, Dance/Electronic",2009,210973,I'm Not Alone - Radio Edit
0.17,127.901,J. Holiday,"hip hop, pop, R&B, Dance/Electronic",2007,275106,Bed
0.0132,123.696,The Raconteurs,rock,2006,215266,"Steady, As She Goes"
0.0483,92.004,Arctic Monkeys,rock,2013,161123,Why'd You Only Call Me When You're High?
0.0688,92.988,Aaliyah,"hip hop, pop, R&B",2019,275026,Rock The Boat
0.0902,115.007,Britney Spears,pop,2007,212106,Piece of Me
0.0812,146.928,Anne-Marie,"pop, Dance/Electronic",2016,205593,Alarm
0.602,91.987,Anuel AA,latin,2019,258800,Secreto
0.02,184.086,fun.,"rock, pop",2012,250626,We Are Young (feat. Janelle Monáe)
0.00308,144.09,Huey,"hip hop, pop",2006,261026,"Pop, Lock & Drop It - Video Edit"
0.0242,122.229,MIKA,pop,2006,187733,Grace Kelly
0.000202,128.019,Muse,rock,2009,304840,Uprising
0.168,138.083,JAY-Z,hip hop,1999,283066,Big Pimpin'
0.219,160.019,Pharrell Williams,"hip hop, pop",2014,232720,"Happy - From ""Despicable Me 2"""
0.0951,162.161,Drake,"hip hop, pop, R&B",2010,258760,Best I Ever Had
0.0193,184.819,Las Ketchup,set(),2002,213973,The Ketchup Song (Aserejé) - Spanglish Version
0.0122,80.029,Kanye West,hip hop,2007,271600,Can't Tell Me Nothing
0.000939,127.965,Duck Sauce,Dance/Electronic,2010,196533,Barbra Streisand - Radio Edit
0.016,122.015,Calvin Harris,"hip hop, pop, Dance/Electronic",2019,229184,Giant (with Rag'n'Bone Man)
0.325,158.108,Blue,pop,2003,222400,U Make Me Wanna - Radio Edit
0.0457,104.975,Ella Henderson,"pop, Dance/Electronic",2014,213213,Ghost
0.00793,126.041,Modjo,Dance/Electronic,2001,307153,Lady - Hear Me Tonight
0.0088,136.002,Rascal Flatts,country,2006,214106,What Hurts The Most
0.00185,103.055,Rascal Flatts,country,2006,276773,Life is a Highway
0.489,175.813,5 Seconds of Summer,pop,2019,157492,Easier
0.328,96.975,Trey Songz,"hip hop, pop, R&B",2015,231906,Na Na
0.000972,127.937,Calvin Harris,"hip hop, pop, Dance/Electronic",2012,206413,Feel So Close - Radio Edit
0.255,176.985,DJ Fresh,"pop, Dance/Electronic",2010,192446,Gold Dust - Radio Edit
0.0366,128.006,Zedd,"hip hop, pop, Dance/Electronic",2012,271426,Clarity
0.00385,148.095,3 Doors Down,"pop, rock, metal",2002,260333,When I'm Gone
0.688,82.331,Baby Bash,"hip hop, pop, R&B, latin",2003,239026,Suga Suga
0.0368,116.043,Robbie Williams,"pop, rock",2012,201053,Candy
0.0239,141.933,Jack White,"rock, blues",2007,262240,Another Way to Die
0.00104,140.022,BlocBoy JB,"hip hop, pop",2018,181263,Look Alive (feat. Drake)
0.000526,175.001,Sigma,"pop, Dance/Electronic",2014,189720,Nobody To Love - Radio Edit
0.101,100.541,Drake,"hip hop, pop, R&B",2019,205426,Money In The Grave (Drake ft. Rick Ross)
0.0395,145.972,21 Savage,hip hop,2018,288624,a lot
0.248,82.082,Rihanna,"hip hop, pop, R&B",2008,229413,Take A Bow
0.361,92.01,Lunay,"pop, latin",2019,266086,Soltera - Remix
0.145,81.931,Will Young,pop,2003,214733,Leave Right Now
0.0174,113.525,Janet Jackson,"pop, R&B",2001,329933,All For You
0.59,125.02,Justin Bieber,pop,2015,205680,What Do You Mean?
0.00513,155.008,Travis Scott,"hip hop, Dance/Electronic",2018,312820,SICKO MODE
0.0125,124.906,Lil Wayne,"hip hop, pop",2013,255053,Love Me
0.469,119.949,Chord Overstreet,"pop, Folk/Acoustic",2017,198853,Hold On
0.0241,116.019,Stromae,pop,2013,232146,Papaoutai
0.556,128.009,XXXTENTACION,hip hop,2018,135090,Moonlight
0.0116,119.964,Cobra Starship,"pop, Dance/Electronic",2009,196413,Good Girls Go Bad (feat. Leighton Meester)
0.0351,77.499,D4L,"hip hop, pop",2005,224253,Laffy Taffy
0.0505,167.879,Bobby Shmurda,"hip hop, pop",2014,194561,Hot N*gga
0.00101,132.964,Rihanna,"hip hop, pop, R&B",2008,212280,Shut Up And Drive
0.111,123.95,Black Eyed Peas,"hip hop, pop",2005,326960,My Humps
0.0495,124.053,The Neighbourhood,"rock, pop",2013,240400,Sweater Weather
0.000915,127.998,Sak Noel,Dance/Electronic,2011,215624,Loca People - Radio Edit
0.0668,129.994,Nicki Minaj,"hip hop, pop",2014,260240,Anaconda
0.0297,100.011,Shakira,"pop, latin",2005,212893,La Tortura (feat. Alejandro Sanz)
0.209,177.833,Luis Fonsi,"pop, latin",2017,228200,Despacito (Featuring Daddy Yankee)
0.00202,126.326,No Doubt,"rock, pop",2003,226053,It's My Life
0.0253,125.173,50 Cent,"hip hop, pop",2005,209106,Candy Shop
0.0485,98.014,Sugababes,"pop, R&B",2003,237693,Too Lost In You
2.06e-05,124.047,Spiderbait,rock,2004,205973,Black Betty - Edit
0.0242,77.521,Meek Mill,"hip hop, pop",2015,223973,All Eyes on You (feat. Chris Brown & Nicki Minaj)
0.945,111.893,Rihanna,"hip hop, pop, R&B",2012,240706,Stay
0.00485,98.985,Megan Thee Stallion,"hip hop, pop, R&B",2019,199427,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)
0.0912,120.01,Danity Kane,"pop, R&B",2008,244266,Damaged
0.0125,123.941,Dua Lipa,pop,2019,183290,Don't Start Now
0.0603,107.045,JAY-Z,hip hop,2004,205733,Numb / Encore
0.00237,125.03,Swedish House Mafia,"pop, Dance/Electronic",2010,206460,Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah
0.0272,123.061,Frank Ocean,"hip hop, pop, R&B",2012,234093,Lost
0.205,95.079,Marshmello,"pop, Dance/Electronic",2018,202620,FRIENDS
0.0934,108.955,Christina Milian,"hip hop, pop, R&B",2001,222546,When You Look At Me - Radio Edit
0.165,186.054,The Weeknd,"pop, R&B",2016,230453,Starboy
0.00948,126.027,Alex Clare,rock,2011,256613,Too Close
0.084,116.097,K-Ci & JoJo,"pop, R&B",2019,262773,Crazy
0.159,99.977,Dennis Lloyd,pop,2017,156600,Nevermind
0.00646,110.955,Nicole Scherzinger,"pop, Dance/Electronic",2011,197440,Don't Hold Your Breath
0.11,95.321,Terror Squad,hip hop,2004,247426,Lean Back
0.00249,99.165,Beyoncé,"pop, R&B",2003,236133,Crazy In Love (feat. Jay-Z)
0.00777,128.016,Calvin Harris,"hip hop, pop, Dance/Electronic",2012,232800,Let's Go (feat. Ne-Yo)
0.354,94.014,Becky G,"pop, latin",2018,188560,Sin Pijama
0.504,119.998,Daniel Bedingfield,pop,2002,257026,If You're Not The One
0.115,155.974,Grimes,"pop, rock, Dance/Electronic",2012,251266,Oblivion
0.0266,93.839,Missy Elliott,"hip hop, pop, R&B",2001,252986,One Minute Man (feat. Ludacris)
0.00928,120.066,LL Cool J,"hip hop, pop, R&B",2006,233973,Control Myself
0.459,100.363,The xx,rock,2009,127920,Intro
0.0178,144.953,Jordin Sparks,"pop, R&B",2009,241920,Battlefield
0.0359,99.989,Akon,pop,2006,247066,I Wanna Love You
0.00601,123.904,The White Stripes,"rock, blues",2003,231920,Seven Nation Army
0.119,99.968,Kygo,"pop, Dance/Electronic",2017,220780,It Ain't Me (with Selena Gomez)
0.0731,75.255,Flume,Dance/Electronic,2016,262521,Say It
0.169,92.063,Snoop Dogg,"hip hop, pop",2004,266066,Drop It Like It's Hot
0.000688,128.003,Justin Bieber,pop,2012,227986,Beauty And A Beat
0.0662,97.954,Cher Lloyd,"pop, Dance/Electronic",2011,214013,Want U Back
0.000839,84.03,Jeezy,"hip hop, pop",2005,280013,Soul Survivor
0.0275,180.114,Owl City,"rock, pop",2009,228346,Fireflies
0.0743,117.015,Robyn,"pop, Dance/Electronic",2010,288670,Dancing On My Own
0.049,143.994,Bruno Mars,pop,2012,233478,Locked out of Heaven
0.506,143.772,Amanda Perez,"pop, R&B",2003,218760,Angel
0.0277,92.029,50 Cent,"hip hop, pop",2005,247506,Outta Control - Remix
0.0243,158.842,Kaiser Chiefs,rock,2005,233186,I Predict A Riot
0.277,119.952,Justin Timberlake,pop,2006,276160,My Love (feat. T.I.)
0.0203,96.0,Katy Perry,pop,2013,204285,This Is How We Do
0.103,105.017,Fifth Harmony,pop,2016,214480,Work from Home (feat. Ty Dolla $ign)
0.00166,149.934,Boys Like Girls,pop,2007,206520,The Great Escape
0.0312,108.034,Rob $tone,hip hop,2016,177184,Chill Bill (feat. J. Davi$ & Spooks)
0.0459,165.09,*NSYNC,pop,2000,191040,It's Gonna Be Me
0.0534,87.908,G-Eazy,"hip hop, pop",2017,268866,Him & I (with Halsey)
0.315,93.982,Ozuna,latin,2018,176133,Vaina Loca
5.48e-05,132.013,Snow Patrol,"World/Traditional, rock, pop",2006,273333,You're All I Have
0.15,101.013,Tinashe,"hip hop, pop, R&B, Dance/Electronic",2014,227000,2 On (feat. ScHoolboy Q)
0.0312,108.034,Rob $tone,hip hop,2016,177184,Chill Bill (feat. J. Davi$ & Spooks)
0.542,96.507,Nio Garcia,latin,2018,417920,Te Boté - Remix
0.134,102.977,Avicii,"pop, Dance/Electronic",2017,181812,Lonely Together (feat. Rita Ora)
0.175,119.968,Nico & Vinz,"hip hop, pop",2014,245866,Am I Wrong
0.00188,135.977,Faithless,"pop, Dance/Electronic",2015,222435,We Come 1 - Radio Edit
0.014,104.988,MØ,"pop, Dance/Electronic",2016,235826,Final Song
0.055,129.884,David Guetta,"hip hop, pop, Dance/Electronic",2012,194840,Where Them Girls At (feat. Nicki Minaj & Flo Rida)
0.0217,176.051,Kelis,"pop, R&B, Dance/Electronic",2003,224933,Millionaire
0.0291,146.078,Macklemore & Ryan Lewis,"hip hop, pop",2012,258342,Can't Hold Us (feat. Ray Dalton)
0.0242,125.846,Jay Sean,"hip hop, pop, R&B",2009,210306,Do You Remember
0.255,106.52,Gareth Gates,pop,2003,233666,Unchained Melody
